pincode,state,district,latitude,longitude,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Risk_Score,children_enrolled,adult_migration_volume,labor_activity,Primary_Sector_Concern
482005,Madhya Pradesh,Jabalpur,23.237779,80.096092,27.114323972323973,28.83102971665515,35.14911965062459,27.498915170767688,40.80621964888236,31.4978,30,460.0,1559.0,4774.0,Labor
482007,Madhya Pradesh,Jabalpur,23.161436,79.955222,29.10112359550562,21.313399838709856,35.480230734039814,26.242765091718027,29.789043382663703,27.923820224719098,30,65.0,358.0,787.0,Rural_Hollowing
482008,Madhya Pradesh,Jabalpur,23.470651,80.045109,27.443389838076744,30.303534749611106,43.94997486254015,26.865658027261112,40.10139588305171,32.87881720430108,80,213.0,1779.0,1988.0,Rural_Hollowing
482009,Madhya Pradesh,Jabalpur,23.2013889,79.9768611,23.16704260651629,23.88670683782916,35.74268114695047,26.81041744162838,33.182777250863246,28.11105263157895,30,125.0,631.0,1456.0,Rural_Hollowing
482010,Madhya Pradesh,Jabalpur,23.2371389,79.9757222,32.97014925373134,14.388036341727277,21.363125427377522,26.833071984221803,18.963617967377978,23.17686567164179,30,19.0,60.0,184.0,Education
482011,Madhya Pradesh,Jabalpur,23.1834722,79.9741667,25.043478260869566,19.184898284003364,29.41075623182178,27.271099239251004,25.480853890187426,25.171521739130437,30,76.0,227.0,660.0,Rural_Hollowing
482020,Madhya Pradesh,Jabalpur,23.1339167,79.9626389,26.698924731182796,23.600843864308548,38.498057412322225,26.595549917137866,30.23755911174689,28.530322580645162,30,76.0,643.0,616.0,Rural_Hollowing
482021,Madhya Pradesh,Jabalpur,23.0919999,80.0022,25.06166238136339,25.675845270959144,34.98118516138778,29.24169630804466,37.000216102514074,30.105463917525775,50,352.0,861.0,2242.0,Labor
482051,Madhya Pradesh,Jabalpur,23.276054,79.854882,29.811752105869754,28.920462945890176,38.30495069485984,27.153345616062598,40.15466983268774,32.3115625,80,388.0,2324.0,3164.0,Labor
482056,Madhya Pradesh,Jabalpur,22.945229,79.918239,26.43820224719101,18.626193681156177,26.979937654227424,27.14164149621241,27.585212588409252,25.362808988764044,30,88.0,204.0,836.0,Labor
483001,Madhya Pradesh,Jabalpur,23.150164,80.190296,30.36166090190003,26.23034647169165,37.330672907725635,26.045012282729267,37.13759891517077,30.8571,30,393.0,1167.0,2714.0,Rural_Hollowing
483053,Madhya Pradesh,Jabalpur,23.195502,79.79325,37.44444444444445,15.256709235179905,23.068056579922917,27.446613005948755,20.80889432206884,25.02413333333333,30,18.0,80.0,242.0,Education
483105,Madhya Pradesh,Jabalpur,21.770719,79.801168,31.0140858990859,24.380811792581582,34.31238923765775,26.64501228272927,32.731264569407585,29.4335,30,324.0,1034.0,1228.0,Rural_Hollowing
483110,Madhya Pradesh,Jabalpur,23.243768,80.26535,27.389264487395454,27.494381304698795,34.65696873082336,26.215845616062598,39.126152836739394,30.554895833333333,30,671.0,1194.0,3095.0,Labor
483113,Madhya Pradesh,Jabalpur,22.534771,79.412149,32.64290620724374,33.24255576034104,40.93425940248982,31.871546004844106,43.67684129629737,36.02050505050505,50,654.0,5188.0,3625.0,Labor
483119,Madhya Pradesh,Jabalpur,23.470651,80.045109,27.626457619424304,34.21671328161429,39.35242478386509,27.630018102191773,46.50242463427959,34.47939393939394,50,1174.0,4959.0,4763.0,Labor
483220,Madhya Pradesh,Jabalpur,79.990892,23.283343,28.657270673919278,31.302584126073956,37.541653230600794,29.602907019571372,43.268389478513555,33.676736842105264,50,773.0,3635.0,3643.0,Labor
483330,Madhya Pradesh,Katni,23.772681,80.440997,30.568568549308587,24.594238151376654,30.319609275638385,27.68769142764224,36.17215978582172,29.737599999999997,50,600.0,1343.0,3455.0,Labor
483331,Madhya Pradesh,Katni,23.608734,80.268372,31.50699821687565,23.633484810648515,32.58546770193911,27.301454617783538,35.44978550231426,29.831100000000003,30,476.0,975.0,3584.0,Labor
483332,Madhya Pradesh,Katni,23.570149,80.413585,29.336871872371198,28.440733238699764,35.82093728003592,28.075937898113143,39.272329476760596,31.802551020408163,50,866.0,2092.0,2997.0,Labor
483440,Madhya Pradesh,Katni,23.701403,80.141127,36.79864019232641,33.67312805268222,39.030402643829774,28.981206511630226,43.92908283858514,35.98,50,949.0,2667.0,3325.0,Labor
483442,Madhya Pradesh,Katni,23.662142,80.368649,38.213364155085685,28.903295732231868,36.82555333289103,28.735047536218318,38.51882023149148,33.83474747474747,50,724.0,1363.0,2112.0,Labor
483501,Madhya Pradesh,Katni,23.8804,80.5633,34.30974750179167,37.13033499641949,39.81141420472288,45.80674360143292,49.525471502459894,41.61673076923077,100,4532.0,24441.0,16647.0,Labor
483504,Madhya Pradesh,Katni,23.7984444,80.3848056,27.03308525964776,26.81449421942239,42.82870117639316,27.202444471223185,32.28440951795369,30.451562499999998,30,122.0,1064.0,774.0,Rural_Hollowing
483770,Madhya Pradesh,Katni,23.208152,80.2833751,35.21119470463625,32.30111454490997,37.774315523112364,27.024738617897846,43.477636278840464,34.62069306930693,50,1486.0,4105.0,4107.0,Labor
483773,Madhya Pradesh,Katni,23.706716,80.666656,30.289252434149393,30.424428237086126,37.47125040163168,26.84052063909778,41.40455785433929,32.75438775510204,30,831.0,1641.0,3174.0,Labor
483775,Madhya Pradesh,Katni,23.835534,80.526914,39.76290552027273,33.89057345282971,42.140046174198645,28.290280820025895,44.38140018321054,37.000388349514566,50,1304.0,3755.0,3806.0,Labor
483880,Madhya Pradesh,Katni,23.972918,80.535511,35.14440456496908,30.078241130591838,38.91039914514528,28.696006225572468,38.80638466720482,33.8166,30,570.0,1604.0,2615.0,Rural_Hollowing
483990,Madhya Pradesh,Katni,23.208152,79.989203,36.22556766581955,31.740810625521387,39.109322889801774,33.0768005093181,41.93226877146955,36.11545454545455,50,879.0,3061.0,3919.0,Labor
484001,Madhya Pradesh,Anuppur,23.18,81.39,29.094411286858993,37.75884896713583,43.6974546118611,27.912054186492213,50.484016524630746,37.00059405940594,50,1331.0,6456.0,10379.0,Labor
484110,Madhya Pradesh,Shahdol,23.14,81.37,27.424814426623005,34.83220977635445,42.733202261588474,28.359699193163006,47.18862311016081,35.3890099009901,50,935.0,9700.0,8794.0,Labor
484113,Madhya Pradesh,Anuppur,23.5,81.9,33.81997723084311,22.183584761010543,32.047425903504504,26.488023035417438,32.33942742667658,29.098064516129032,30,265.0,628.0,1823.0,Education
484114,Madhya Pradesh,Shahdol,23.1881111,81.5536389,28.06210112911144,26.852819220293505,41.61092171748543,27.233778705876727,34.02345632786419,30.837835051546392,30,122.0,841.0,1503.0,Rural_Hollowing
484116,Madhya Pradesh,Anuppur,23.19,81.64,32.66141942888266,26.190988575803505,38.98394872807451,27.001161124435956,34.159266056111456,31.200520833333332,30,202.0,882.0,1507.0,Rural_Hollowing
484117,Madhya Pradesh,Shahdol,22.9733889,78.6568333,29.63777560551754,22.185862618895563,35.259121407218174,26.380496153697006,27.856572229623062,27.820645161290326,30,114.0,512.0,532.0,Rural_Hollowing
484120,Madhya Pradesh,Shahdol,24.577,77.7318,43.43333333333333,13.265570028979111,18.61239748421829,26.845012282729268,15.860671107420162,24.0148,30,14.0,32.0,74.0,Education
484220,Madhya Pradesh,Anuppur,23.1733611,81.6533889,40.333333333333336,14.404546097534972,24.221211441396544,26.667234504951487,17.874611376711734,24.822592592592596,30,24.0,83.0,181.0,Education
484224,Madhya Pradesh,Anuppur,23.02,81.63,35.534212622973605,38.683982507999744,48.46944486709681,27.941683169466824,50.783332539650274,39.2564,50,722.0,6250.0,8457.0,Labor
484330,Madhya Pradesh,Anuppur,22.85,81.89,34.85582398737611,25.869243802127855,36.5635049273803,26.02917069857085,38.05805519399628,31.74861386138614,30,390.0,1395.0,4206.0,Labor
484334,Madhya Pradesh,Anuppur,23.18,81.92,33.4308088676012,35.7039979258825,45.212018772626365,27.36785105223571,47.223061412841325,36.89524752475248,50,721.0,4936.0,7613.0,Labor
484336,Madhya Pradesh,Anuppur,23.45,81.46,32.7635806709155,26.602011924768732,36.60270619150629,26.464518073547115,36.33976842659603,31.24744680851064,30,442.0,1199.0,1725.0,Rural_Hollowing
484440,Madhya Pradesh,Anuppur,23.26,82.27,30.439378308362265,28.151872338221377,39.950316965805406,29.139087940258722,39.67173421273181,32.92989898989899,50,275.0,2317.0,4405.0,Rural_Hollowing
484444,Madhya Pradesh,Anuppur,23.16,81.91,38.50930192865677,24.42999537465743,37.40255848198343,27.455764970901306,29.184175402332055,30.89881720430108,50,161.0,834.0,713.0,Education
484446,Madhya Pradesh,Anuppur,23.19,82.13,31.380912297578966,26.504075882201008,40.61803542384054,28.081375919092903,35.48368001679112,31.786767676767674,50,172.0,1419.0,2726.0,Rural_Hollowing
484447,Madhya Pradesh,Anuppur,23.18,81.92,75.0,11.637963409275251,22.91611544410439,24.445012282729266,13.269817394822477,29.53,0,2.0,4.0,0.0,Education
484551,Madhya Pradesh,Umaria,23.35,81.04999999999998,31.471530233818413,28.319044618538502,37.80820614078389,26.845012282729268,37.059149878334196,31.7525,30,490.0,1439.0,1908.0,Rural_Hollowing
484555,Madhya Pradesh,Umaria,23.45,81.02,31.70090900440247,29.215829393062503,34.00509081055413,27.453104946194102,40.191315694023395,32.185825242718444,50,844.0,3191.0,2918.0,Labor
484660,Madhya Pradesh,Umaria,23.51,80.6,32.3622626493287,29.525165580103106,33.95815137191218,27.548486469323638,41.41564481454542,32.641836734693875,30,1273.0,1808.0,4040.0,Labor
484661,Madhya Pradesh,Umaria,23.54,80.85,31.324776691064862,36.64554848741278,39.69869084845102,38.51222663862154,49.61867540641853,39.10118811881188,50,2862.0,13757.0,8453.0,Labor
484665,Madhya Pradesh,Umaria,23.84073,81.01493,33.98017523820529,30.461029839256597,38.29667356461129,26.263194100911086,40.91073552832161,33.38070707070707,50,775.0,4661.0,2387.0,Labor
484669,Madhya Pradesh,Shahdol,24.03,81.35,29.685460724181368,32.102649207575226,39.925840655543496,29.798340670062085,44.680527808912096,34.7321,50,720.0,3931.0,5121.0,Labor
484770,Madhya Pradesh,Shahdol,23.6,81.49,31.607490701861934,32.40800361210607,42.17124934314595,25.73751920420631,43.77566032504524,34.318247422680415,50,537.0,3593.0,3951.0,Labor
484771,Madhya Pradesh,Shahdol,23.67,81.53,32.34298948595401,35.099803853815196,43.34792982293125,29.245012282729267,48.253933028636474,36.952799999999996,50,779.0,8279.0,12783.0,Labor
484774,Madhya Pradesh,Shahdol,24.78,81.71,34.22445656795207,37.745304270311934,44.05071973981762,33.93934508670417,50.3600729103591,39.55871287128713,50,1370.0,12042.0,12665.0,Labor
484776,Madhya Pradesh,Shahdol,24.16,81.36,35.738191644335004,28.049713171871574,39.21804780753253,26.58786942558641,38.730541915650655,33.03357142857143,50,439.0,1713.0,2927.0,Rural_Hollowing
484881,Madhya Pradesh,Anuppur,23.0,81.26,35.26881054387021,33.35931912228582,42.24556546122866,26.12818059956095,46.545710509155256,35.90425742574257,50,895.0,4711.0,13275.0,Labor
484886,Madhya Pradesh,Anuppur,22.6822,81.7532,32.59144013880856,24.721834771081532,38.04947019363523,26.129222809045054,36.47885738371295,30.998315789473686,50,198.0,1576.0,3996.0,Rural_Hollowing
484887,Madhya Pradesh,Anuppur,22.88,81.73,85.0,9.091451888288143,22.931867149071103,24.445012282729266,12.504016568617772,30.8675,0,0.0,1.0,1.0,Education
485001,Madhya Pradesh,Satna,24.579,80.832,31.37535719304193,36.833030378702965,41.19834466619895,36.94602787941889,50.29880058383348,39.11796116504854,100,3364.0,11887.0,13443.0,Labor
485005,Madhya Pradesh,Satna,22.1054167,79.1781667,32.05443948412698,27.61263917280803,39.84037702848935,26.477512847744492,38.1591172707853,32.16104166666667,50,241.0,1570.0,1927.0,Rural_Hollowing
485111,Madhya Pradesh,Satna,24.579,81.83199999999998,29.670158363069945,29.52562052464386,39.268498254865186,26.746050071721854,41.35854465628684,32.6881,50,538.0,1867.0,3133.0,Labor
485112,Madhya Pradesh,Satna,24.579,81.832,26.786856008323397,21.535242703681334,31.395515013192565,26.2163282080282,32.28661380326145,27.38489583333333,30,252.0,697.0,1483.0,Labor
485113,Madhya Pradesh,Satna,24.579,80.83199999999998,27.177557530189112,23.649560453432457,32.79960631690206,27.02806795434866,34.313850187075886,28.704842105263157,30,268.0,827.0,1674.0,Labor
485114,Madhya Pradesh,Satna,24.1028,80.7549,32.9732251875109,20.274016097321923,31.298149922879155,27.0823749200919,27.584165333774784,27.63186813186813,30,97.0,396.0,859.0,Education
485115,Madhya Pradesh,Satna,24.579,81.832,30.000970366637617,30.759549329356613,38.96852250739871,26.14170955383717,43.287400556803526,33.19029126213592,50,760.0,3535.0,5748.0,Labor
485221,Madhya Pradesh,Satna,24.579,81.832,25.353939366664296,31.690562423930807,42.333729456416116,27.070924551754175,43.48157473863091,33.22309278350515,50,472.0,3607.0,2949.0,Labor
485226,Madhya Pradesh,Satna,24.579,81.832,29.065490026095343,34.980440816145524,41.2270572361633,29.135725199589587,47.85021663793158,35.84777777777778,50,957.0,6620.0,5743.0,Labor
485227,Madhya Pradesh,Satna,24.5373,81.30419999999998,67.66666666666667,14.235129573598616,24.20932248504101,25.93546195257647,17.171649931569036,29.929,30,2.0,29.0,15.0,Education
485331,Madhya Pradesh,Satna,24.579,80.3042,29.020179175657955,33.532551410336076,38.145478619920674,29.850899862363743,45.560521914363534,34.807,50,1170.0,4679.0,4677.0,Labor
485334,Madhya Pradesh,Satna,24.579,80.832,32.166410533910536,25.30025291388152,35.01717561108756,27.592147183683426,33.136969418036735,30.2714,30,308.0,1030.0,886.0,Rural_Hollowing
485441,Madhya Pradesh,Satna,24.579,81.832,32.712548285048285,27.28684499369893,38.7158483794347,27.596676113430863,36.4240626506304,31.991500000000002,50,278.0,1822.0,2118.0,Rural_Hollowing
485446,Madhya Pradesh,Satna,24.579,80.832,31.74913851484743,37.39436005422013,46.53681079500613,25.669502078647636,48.76075599555649,36.97928571428571,50,715.0,7568.0,4529.0,Labor
485447,Madhya Pradesh,Satna,24.579,81.832,34.26675846666586,31.969314271503144,42.10016644569939,26.455993206665163,42.43749242044068,34.66411764705882,50,588.0,3324.0,2995.0,Labor
485551,Madhya Pradesh,Satna,24.579,81.832,29.969666991487184,29.089891284779288,38.5198490066379,27.0977957872852,40.038899490687776,32.3722,50,435.0,2203.0,3025.0,Labor
485661,Madhya Pradesh,Satna,24.3933,80.7853,28.857233093467716,31.229989231352526,38.59178186034015,28.682546471051648,42.386684429917686,33.45448979591837,50,677.0,2272.0,3641.0,Labor
485666,Madhya Pradesh,Satna,24.579,80.832,31.970505047965002,28.7101230886273,37.06872358342093,27.09947282990598,39.414728705580366,32.354099999999995,50,485.0,1595.0,3084.0,Labor
485771,Madhya Pradesh,Satna,24.579,80.832,28.141591690777208,36.96335190481294,43.42903109600943,27.425085529175128,49.68802659594969,36.32909090909091,50,1156.0,5066.0,5999.0,Labor
485772,Madhya Pradesh,Maihar,24.579,81.832,37.48101389292811,33.60413551039005,39.549450297337906,28.052740785394334,43.11454700870132,35.785742574257426,50,950.0,3458.0,3377.0,Labor
485773,Madhya Pradesh,Satna,24.579,80.832,32.616842358129745,32.958704539582406,39.70778001838566,27.13664987520274,43.413055351820795,34.53774509803922,50,1021.0,2255.0,2974.0,Labor
485774,Madhya Pradesh,Satna,24.579,80.832,28.10029082029082,29.515539685120768,40.300649155308285,26.445012282729266,40.22602091838809,32.2246,30,421.0,1221.0,2391.0,Rural_Hollowing
485775,Madhya Pradesh,Maihar,24.579,80.832,30.735851383283666,36.556934042407974,44.75152949778378,25.87781911535715,49.57107739398797,36.55544554455445,50,879.0,5405.0,6480.0,Labor
485778,Madhya Pradesh,Satna,24.579,80.832,31.803153916790283,29.17293253922792,41.43700934123309,26.465214302931287,38.9698760909989,32.821414141414145,50,294.0,1453.0,2272.0,Rural_Hollowing
485881,Madhya Pradesh,Maihar,24.579,80.832,33.712061706907846,37.26582947907404,44.685951229144045,26.405796596454756,49.41355077743932,37.382745098039216,50,917.0,6834.0,8465.0,Labor
486001,Madhya Pradesh,Rewa,24.5184167,81.3114167,30.448265897707508,36.78204435560964,44.286565132171006,32.37893899378525,49.44258403389812,38.07254901960784,50,1163.0,11812.0,8142.0,Labor
486002,Madhya Pradesh,Rewa,24.0588611,81.3116944,37.5437908496732,19.269457219856925,31.3938916011138,26.797953459199856,24.00686486879804,27.572823529411764,30,66.0,210.0,319.0,Education
486003,Madhya Pradesh,Rewa,24.5373,81.3042,26.305860805860807,22.108379952906155,33.42251548431823,26.862594700311682,28.956937950343608,27.203296703296704,30,124.0,488.0,794.0,Rural_Hollowing
486005,Madhya Pradesh,Rewa,24.5372,81.3042,33.698412698412696,23.13728887744258,35.45688303952245,26.28174697660682,30.247953322902863,29.306122448979593,30,140.0,557.0,888.0,Rural_Hollowing
486006,Madhya Pradesh,Rewa,24.5373,81.3042,33.58284814600604,22.465292616883072,37.25030353027983,26.550275440624002,28.39727548677784,29.114736842105263,30,119.0,591.0,632.0,Rural_Hollowing
486111,Madhya Pradesh,Rewa,24.5373,81.3042,32.98741783441588,33.588523700825014,41.15291773554305,28.931279659358037,43.63851552641747,35.44959595959596,50,664.0,5033.0,4081.0,Labor
486114,Madhya Pradesh,Rewa,24.5373,81.3042,29.962899185874832,31.625379780935095,42.44307451462549,27.331610220873596,41.908557743376065,33.89845360824742,30,370.0,1630.0,3031.0,Rural_Hollowing
486115,Madhya Pradesh,Rewa,24.5373,81.3042,33.157399010332675,30.97279249593437,40.632815774171675,26.580934612826354,41.17954213039004,33.80203883495146,50,458.0,2455.0,3239.0,Labor
486117,Madhya Pradesh,Rewa,24.5373,81.3042,31.523429722152635,32.556024259372435,42.68933275167867,28.06122758058872,42.68205187680991,34.770980392156865,50,479.0,3202.0,3037.0,Rural_Hollowing
486123,Madhya Pradesh,Rewa,24.5373,81.3042,31.682136814257213,30.787455395577595,40.79221076649372,26.22719050055105,41.119262532549676,33.393762376237625,50,373.0,2027.0,2956.0,Labor
486220,Madhya Pradesh,Rewa,24.5373,81.3042,34.88307638977427,33.883173585908544,43.27431416713481,27.53236598396154,43.00787671062697,35.729484536082474,50,534.0,2651.0,2383.0,Rural_Hollowing
486223,Madhya Pradesh,Rewa,24.5373,81.3042,34.27873531921638,35.739773696031875,43.33526156044411,26.946237326009488,46.045139133746105,36.44989795918367,50,904.0,4299.0,3778.0,Labor
486226,Madhya Pradesh,Rewa,24.5373,81.3042,30.684575839350373,31.808694168752503,40.65302073835754,28.394548268512658,43.63930894403373,34.4237,50,778.0,2189.0,4060.0,Labor
486331,Madhya Pradesh,Mauganj,24.5373,81.3042,29.40112008971667,38.77938484062294,45.54469521391867,31.969764757976794,51.954316228054715,38.85128712871287,50,1436.0,6177.0,7256.0,Labor
486333,Madhya Pradesh,Rewa,24.5373,81.3042,33.91996987740766,32.22491190006384,42.21815860467838,27.233473821190806,40.43427293569068,34.457019230769234,50,466.0,2091.0,2222.0,Rural_Hollowing
