pincode,state,district,latitude,longitude,total_enrolment,total_demographic,total_biometric,spike_count,ever_influx_risk,ever_ghost_risk,mass_migration_days,max_risk_score,pincode_risk_level
560103,Karnataka,Bangalore,12.9356,77.70569999999998,847.0,2152.0,2869.0,10,0,1,1,50,Medium
560104,Karnataka,Bangalore,12.964979,77.538072,28.0,238.0,516.0,7,0,0,0,30,Medium
560105,Karnataka,Bangalore,12.7868337,77.6377526,305.0,3283.0,4265.0,6,0,0,2,50,Medium
560107,Karnataka,Bengaluru,13.08936,77.48585799999998,9.0,90.0,46.0,4,0,0,0,30,Medium
560108,Karnataka,Bengaluru,12.8624365,77.56442599999998,36.0,225.0,263.0,13,0,0,0,30,Medium
560109,Karnataka,Bengaluru,12.8684125,77.5381189,66.0,847.0,584.0,4,0,0,0,30,Medium
560110,Karnataka,Bengaluru,12.958211,77.47564,21.0,231.0,334.0,13,0,0,0,30,Medium
560111,Karnataka,Bengaluru,12.8963107,77.559239,8.0,125.0,57.0,9,0,0,0,30,Medium
560112,Karnataka,Bengaluru,13.267672,77.55238,2.0,32.0,2.0,2,0,0,0,30,Medium
560113,Karnataka,Bengaluru,13.025073,77.659665,12.0,102.0,28.0,7,0,0,0,30,Medium
560114,Karnataka,Bengaluru,12.870465,77.6269058,31.0,207.0,192.0,12,0,0,0,30,Medium
560115,Karnataka,Bengaluru,13.0469264,77.54542549999998,11.0,84.0,22.0,6,0,0,0,30,Medium
560117,Karnataka,Bangalore Rural,12.96957,77.822433,0.0,18.0,2.0,0,0,0,0,0,No Risk
561101,Karnataka,Ramanagar,13.1070833,77.1673056,134.0,685.0,1251.0,11,1,0,0,50,Medium
561201,Karnataka,Ramanagar,12.91,77.23,77.0,339.0,1015.0,12,0,0,0,30,Medium
561202,Karnataka,Tumakuru,14.0981235,77.2798815,450.0,3020.0,5913.0,7,1,1,1,50,Medium
561203,Karnataka,Bangalore Rural,13.44,77.48,592.0,16373.0,10817.0,12,1,0,5,50,Medium
561204,Karnataka,Bangalore Rural,13.28,77.35,126.0,1663.0,2310.0,12,1,1,1,50,Medium
561205,Karnataka,Bangalore Rural,13.36,77.65,73.0,1007.0,1168.0,10,0,0,0,30,Medium
561206,Karnataka,Chikkaballapur,13.6489963,77.57089879999998,99.0,717.0,941.0,10,1,0,0,30,Medium
561207,Karnataka,Chikkaballapur,13.802011,77.77275109999998,337.0,3207.0,5059.0,11,1,0,1,50,Medium
561208,Karnataka,Chikkaballapur,13.6764514,77.44556459999998,209.0,1526.0,3242.0,11,1,0,0,50,Medium
561209,Karnataka,Chikkaballapur,13.676387,77.7704552,87.0,742.0,1296.0,17,1,0,0,30,Medium
561210,Karnataka,Chikkaballapur,13.6641883,77.4253944,137.0,882.0,1399.0,12,1,0,0,50,Medium
561211,Karnataka,Chikkaballapur,13.5428903,77.62313679999998,126.0,1079.0,1661.0,12,0,0,0,30,Medium
561212,Karnataka,Chikkaballapur,13.7948846,77.9990841,101.0,571.0,1274.0,11,1,1,0,50,Medium
561213,Karnataka,Chikkaballapur,13.4917103,77.4589979,169.0,1283.0,2241.0,8,1,0,0,30,Medium
561228,Karnataka,Chikkaballapur,13.7298261,77.6612364,73.0,588.0,1051.0,11,1,0,0,50,Medium
562101,Karnataka,Chikkaballapur,13.477689,77.76578809999998,322.0,4196.0,5051.0,6,1,0,2,50,Medium
562102,Karnataka,Chikkaballapur,13.3318774,77.8398181,167.0,2115.0,3058.0,4,0,0,1,50,Medium
562103,Karnataka,Chikkaballapur,13.3666388,77.7360274,109.0,1201.0,1587.0,11,0,0,1,50,Medium
562104,Karnataka,Chikkaballapur,13.5997164,77.7272583,244.0,1876.0,2200.0,10,1,0,1,50,Medium
562105,Karnataka,Chikkaballapur,13.4130024,77.90744909999998,413.0,4513.0,4632.0,9,1,0,2,50,Medium
562106,Karnataka,Bangalore,12.73,77.75,465.0,2485.0,6463.0,9,1,0,1,50,Medium
562107,Karnataka,Bangalore,12.8,77.75,238.0,3253.0,4219.0,9,0,1,2,65,High
562108,Karnataka,Bengaluru South,12.7,77.18,125.0,858.0,1657.0,8,0,0,0,30,Medium
562109,Karnataka,Ramanagar,12.85,77.36,253.0,2297.0,3475.0,9,1,0,1,50,Medium
562110,Karnataka,Bangalore Rural,13.27,77.6,487.0,7098.0,6402.0,8,1,0,3,80,Critical
562111,Karnataka,Bangalore Rural,13.18,77.3,169.0,1441.0,1862.0,12,1,0,0,30,Medium
562112,Karnataka,Bengaluru South,12.68,77.53,202.0,1294.0,3130.0,12,1,0,0,50,Medium
562114,Karnataka,Bangalore Rural,13.12,77.84,749.0,8920.0,8810.0,8,1,0,3,50,Medium
562117,Karnataka,Ramanagar,12.4,77.39,515.0,5831.0,6511.0,10,1,1,2,50,Medium
562119,Karnataka,Ramanagar,12.38,77.59,172.0,3251.0,2485.0,12,1,1,0,50,Medium
562120,Karnataka,Ramanagar,12.95,77.3,291.0,2432.0,3638.0,9,1,0,1,50,Medium
562121,Karnataka,Bengaluru South,12.58,77.48,91.0,687.0,1151.0,13,0,0,0,30,Medium
562122,Karnataka,Bangalore Rural,13.18,77.93,154.0,1837.0,2759.0,9,1,0,1,50,Medium
562123,Karnataka,Bangalore,13.07,77.42,466.0,6275.0,9144.0,10,1,0,1,80,Critical
562125,Karnataka,Bangalore,12.88,77.75,807.0,5428.0,3382.0,12,1,1,4,80,Critical
562126,Karnataka,Bengaluru South,12.5,77.33,118.0,723.0,1589.0,7,0,1,0,30,Medium
562127,Karnataka,Bengaluru South,13.03,77.26,196.0,1300.0,2137.0,12,1,0,0,50,Medium
562128,Karnataka,Bengaluru South,12.76,77.35,80.0,694.0,1130.0,12,0,0,0,30,Medium
562129,Karnataka,Bangalore Rural,13.22,77.83,153.0,1301.0,2237.0,8,1,0,0,50,Medium
562130,Karnataka,Bangalore,12.99,77.43,195.0,1545.0,4196.0,8,1,0,0,50,Medium
562131,Karnataka,Bengaluru South,13.09,77.14,101.0,442.0,1069.0,8,1,0,0,50,Medium
562132,Karnataka,Bangalore Rural,13.2,77.32,78.0,1031.0,984.0,7,0,0,0,30,Medium
562135,Karnataka,Bangalore Rural,13.24,77.78,202.0,1797.0,3216.0,9,1,0,1,50,Medium
562138,Karnataka,Ramanagar,12.58,77.28,292.0,3541.0,3736.0,11,1,0,2,80,Critical
562149,Karnataka,Bangalore,12.9447222,77.5740278,185.0,1277.0,2266.0,6,1,1,0,30,Medium
562157,Karnataka,Bangalore,13.18,77.65,223.0,1286.0,2066.0,5,0,0,0,30,Medium
562159,Karnataka,Ramanagar,12.64,77.28,606.0,7821.0,8715.0,8,1,1,3,50,Medium
562160,Karnataka,Ramanagar,12.58,77.17,774.0,6784.0,6358.0,8,1,1,3,100,Critical
562161,Karnataka,Ramanagar,12.6682222,77.17397219999998,13.0,68.0,90.0,7,0,0,0,30,Medium
562162,Karnataka,Bengaluru,13.04,77.46,31.0,947.0,403.0,8,0,0,0,30,Medium
562163,Karnataka,Bengaluru Rural,13.26,77.55,2.0,79.0,10.0,3,0,0,0,30,Medium
562166,Karnataka,Bengaluru,12.76208,77.71342,0.0,15.0,3.0,0,0,0,0,0,No Risk
563101,Karnataka,Kolar,13.1316648,78.1302352,889.0,16418.0,17629.0,12,1,1,4,50,Medium
563113,Karnataka,Kolar,12.9337222,78.16727779999998,101.0,620.0,1539.0,11,0,0,0,30,Medium
563114,Karnataka,Kolar,13.0089,78.1661,334.0,3640.0,5555.0,10,1,0,3,50,Medium
563115,Karnataka,Kolar,12.9822222,78.2339444,20.0,437.0,603.0,11,0,1,0,30,Medium
563116,Karnataka,Kolar,13.0071944,78.32961109999998,238.0,1719.0,2730.0,8,1,1,1,50,Medium
563117,Karnataka,Kolar,12.9364167,78.2613611,32.0,220.0,665.0,9,0,0,0,30,Medium
563118,Karnataka,Kolar,12.9740278,78.2589167,47.0,348.0,635.0,11,0,0,0,30,Medium
563119,Karnataka,Kolar,12.9259444,78.2660278,36.0,276.0,682.0,12,0,0,0,30,Medium
563120,Karnataka,Kolar,12.9596769,78.2285954,122.0,635.0,1550.0,11,1,0,0,50,Medium
563121,Karnataka,Kolar,12.9427576,78.3740247,161.0,993.0,2189.0,5,1,0,0,50,Medium
563122,Karnataka,Kolar,12.9565,78.2701667,169.0,880.0,2222.0,12,1,0,0,50,Medium
563123,Karnataka,Chikkaballapur,13.5610306,78.1250325,51.0,646.0,781.0,6,0,0,0,30,Medium
563124,Karnataka,Chikkaballapur,13.7428414,78.0670968,111.0,626.0,1961.0,9,1,0,0,50,Medium
563125,Karnataka,Chikkaballapur,13.3765053,78.0571833,604.0,8724.0,8452.0,11,1,0,3,50,Medium
563126,Karnataka,Kolar,13.231945,78.1649759,156.0,983.0,2277.0,11,0,0,0,30,Medium
563127,Karnataka,Kolar,13.0972659,78.3008674,123.0,636.0,1604.0,5,1,1,0,50,Medium
563128,Karnataka,Chikkaballapur,13.3034334,78.04396459999998,158.0,1153.0,1945.0,11,0,0,0,30,Medium
563129,Karnataka,Kolar,12.8104542,78.225915,248.0,996.0,1648.0,7,1,0,0,30,Medium
563130,Karnataka,Kolar,13.0485914,77.9909964,344.0,2644.0,5607.0,8,1,1,1,50,Medium
563131,Karnataka,Kolar,13.3006028,78.4098841,531.0,5053.0,8154.0,12,1,0,2,50,Medium
563132,Karnataka,Kolar,13.164014,78.46552389999998,221.0,1326.0,2601.0,8,1,0,0,50,Medium
563133,Karnataka,Kolar,13.173964,77.9702772,99.0,781.0,1278.0,9,0,0,0,30,Medium
563134,Karnataka,Kolar,13.5017621,78.3460654,72.0,491.0,1196.0,9,0,0,0,30,Medium
563135,Karnataka,Kolar,13.3403333,78.21230559999998,245.0,1743.0,4617.0,8,1,0,1,50,Medium
563136,Karnataka,Kolar,13.0964922,78.46710079999998,167.0,887.0,1863.0,10,1,0,0,30,Medium
563137,Karnataka,Kolar,13.0018593,78.05451549999998,182.0,1376.0,1934.0,8,1,1,1,50,Medium
563138,Karnataka,Kolar,13.3719134,78.2680371,110.0,745.0,1829.0,11,1,0,0,30,Medium
563139,Karnataka,Kolar,12.8891842,78.0249871,162.0,1046.0,1804.0,10,1,1,0,30,Medium
563146,Karnataka,Chikkaballapur,13.4195642,78.0876221,114.0,810.0,1166.0,9,0,0,0,30,Medium
563159,Karnataka,Chikkaballapur,13.6222386,77.9492834,67.0,491.0,768.0,10,0,0,0,30,Medium
563160,Karnataka,Kolar,13.0034948,77.94245309999998,130.0,852.0,1537.0,6,0,0,0,30,Medium
563161,Karnataka,Kolar,13.5522651,78.22645219999998,67.0,375.0,1175.0,8,1,0,0,50,Medium
563162,Karnataka,Kolar,13.0016291,78.1844059,137.0,2028.0,2992.0,9,1,0,2,50,Medium
563163,Karnataka,Kolar,13.0034948,77.94245309999998,0.0,3.0,0.0,0,0,0,0,0,No Risk
570001,Karnataka,Mysore,12.31733333,76.64769443999998,136.0,977.0,2628.0,9,0,0,0,30,Medium
570002,Karnataka,Mysore,12.33233333,76.62775,55.0,209.0,974.0,13,1,0,0,50,Medium
570003,Karnataka,Mysore,12.35788889,76.64455556,76.0,260.0,1178.0,15,1,0,0,30,Medium
570004,Karnataka,Mysore,12.30227778,76.65363888999998,60.0,823.0,1809.0,7,0,0,0,30,Medium
570005,Karnataka,Mysuru,12.29972222,76.63797221999998,3.0,28.0,38.0,4,0,0,0,30,Medium
570006,Karnataka,Mysuru,12.3131667,76.61324999999998,3.0,34.0,45.0,3,0,0,0,30,Medium
570007,Karnataka,Mysore,12.32969444,76.66525,222.0,2385.0,3756.0,9,0,0,0,30,Medium
570008,Karnataka,Mysore,13.401994,75.372552,344.0,3093.0,6610.0,10,1,1,1,65,High
570009,Karnataka,Mysore,12.30272222,76.63113889,77.0,488.0,2021.0,13,1,0,0,50,Medium
570010,Karnataka,Mysore,12.30811111,76.66775,147.0,1047.0,2635.0,11,0,0,0,30,Medium
570011,Karnataka,Mysore,12.30447222,76.68044444,85.0,735.0,1823.0,6,0,0,0,30,Medium
570012,Karnataka,Mysuru,12.323287,76.619653,20.0,126.0,410.0,10,0,0,0,30,Medium
570014,Karnataka,Mysore,12.3141667,76.6565556,20.0,140.0,402.0,6,0,0,0,30,Medium
570015,Karnataka,Mysore,12.34366667,76.65372222,86.0,549.0,1463.0,6,1,1,0,50,Medium
570016,Karnataka,Mysore,12.33922222,76.63152778,146.0,1622.0,4105.0,5,1,1,0,50,Medium
570017,Karnataka,Mysore,12.33719444,76.61169443999998,134.0,2288.0,4070.0,9,1,0,2,50,Medium
570018,Karnataka,Mysore,12.34213889,76.58030556,87.0,836.0,1941.0,14,1,0,0,30,Medium
570019,Karnataka,Mysore,12.3141667,76.6565556,1678.0,9060.0,10579.0,5,0,1,3,50,Medium
570020,Karnataka,Mysuru,12.32202778,76.63747222,16.0,130.0,428.0,14,0,0,0,30,Medium
570022,Karnataka,Mysore,12.3141667,76.6565556,89.0,534.0,1740.0,12,0,0,0,30,Medium
570023,Karnataka,Mysore,12.3141667,76.6565556,213.0,1534.0,2921.0,7,0,0,0,30,Medium
570025,Karnataka,Mysore,12.28330556,76.65875,19.0,189.0,510.0,11,0,0,0,30,Medium
570026,Karnataka,Mysore,12.30558333,76.59863889,142.0,1425.0,3427.0,7,1,1,0,50,Medium
570027,Karnataka,Mysuru,12.3597778,76.5955278,0.0,1.0,0.0,0,0,0,0,0,No Risk
570028,Karnataka,Mysore,12.29936111,76.70113889,97.0,887.0,1353.0,9,0,0,0,30,Medium
570029,Karnataka,Mysuru,12.3141667,76.6565556,18.0,553.0,447.0,9,0,0,0,30,Medium
570030,Karnataka,Mysuru,12.32063889,76.60372221999998,7.0,127.0,167.0,5,0,0,0,30,Medium
570031,Karnataka,Mysuru,12.26308333,76.63911111,11.0,150.0,290.0,10,1,0,0,50,Medium
570032,Karnataka,Mysuru,12.323289,76.587473,16.0,211.0,365.0,12,0,0,0,30,Medium
570033,Karnataka,Mysuru,12.299401,76.6311112,5.0,91.0,85.0,2,0,1,0,30,Medium
571101,Karnataka,Mysore,12.33019444,76.86119444,224.0,1478.0,2941.0,11,1,1,0,45,Medium
571102,Karnataka,Mysore,12.47388889,76.10052778,161.0,1621.0,1634.0,7,1,1,1,50,Medium
571103,Karnataka,Mysore,12.33422222,76.45505556,98.0,513.0,1572.0,11,1,1,0,50,Medium
571104,Karnataka,Mysore,12.42836111,75.99708333,186.0,608.0,750.0,11,1,0,0,50,Medium
571105,Karnataka,Mysore,12.30611111,76.29138889,910.0,3573.0,6502.0,7,1,1,1,50,Medium
571106,Karnataka,Mysuru,12.176264,76.202878,2.0,2.0,1.0,0,0,0,0,0,No Risk
571107,Karnataka,Mysore,12.33691667,76.10005556,214.0,1290.0,2399.0,7,1,0,0,50,Medium
571108,Karnataka,Mysuru,12.43505556,76.19119444,97.0,488.0,879.0,9,1,0,0,50,Medium
571109,Karnataka,Chamarajanagar,11.93136111,76.67022222,117.0,1081.0,1176.0,8,1,0,0,50,Medium
571110,Karnataka,Mysore,12.23977778,76.89244444,129.0,389.0,1241.0,8,0,0,0,30,Medium
571111,Karnataka,Chamarajanagar,11.81,76.69372222,308.0,2135.0,1966.0,12,1,1,0,50,Medium
571114,Karnataka,Mysore,12.10238,76.236852,261.0,2142.0,4581.0,6,1,1,1,50,Medium
571115,Karnataka,Chamarajanagar,12.04383333,76.98,58.0,329.0,921.0,9,1,0,0,50,Medium
571116,Karnataka,Mysore,11.98916667,76.35025,121.0,231.0,781.0,11,1,0,0,50,Medium
571117,Karnataka,Chamarajanagar,11.959957,77.019362,98.0,578.0,1600.0,8,0,0,0,30,Medium
571118,Karnataka,Mysore,12.074906,76.662929,103.0,571.0,1640.0,7,1,0,0,30,Medium
571119,Karnataka,Chamrajanagar,12.09652778,76.809,65.0,266.0,1055.0,10,1,1,0,50,Medium
571120,Karnataka,Mysore,12.24061111,76.90994444,156.0,536.0,1863.0,8,1,0,0,30,Medium
571121,Karnataka,Mysore,12.00016667,76.39641667,266.0,1054.0,2983.0,8,1,0,0,50,Medium
571122,Karnataka,Mysore,12.19155556,77.03072222,60.0,351.0,966.0,7,0,0,0,30,Medium
571123,Karnataka,Chamrajanagar,11.81369444,76.78711111,97.0,861.0,865.0,8,0,0,0,30,Medium
571124,Karnataka,Chamrajanagar,12.21294444,76.89766667,342.0,1751.0,4333.0,9,1,0,0,50,Medium
571125,Karnataka,Mysore,12.12155556,76.48022222,110.0,625.0,1876.0,8,1,1,0,50,Medium
571126,Karnataka,Chamrajanagar,11.74513889,76.64902778,18.0,253.0,134.0,4,0,0,0,30,Medium
571127,Karnataka,Chamarajanagar,11.87788889,76.95477778,237.0,1199.0,2492.0,7,1,0,0,50,Medium
571128,Karnataka,Chamrajanagar,11.93913889,76.80647222,91.0,380.0,1003.0,11,0,0,0,30,Medium
571129,Karnataka,Mysore,12.14622222,76.76633333,108.0,448.0,1546.0,10,1,0,0,50,Medium
571130,Karnataka,Mysore,12.35958333,76.54091667,70.0,491.0,1700.0,8,1,1,0,50,Medium
571134,Karnataka,Mysore,12.35641667,76.29147222,50.0,617.0,1363.0,8,0,1,0,30,Medium
571187,Karnataka,Mysore,12.56208333,76.02316667,68.0,292.0,342.0,14,1,1,0,30,Medium
571189,Karnataka,Mysore,12.23816667,76.34019444,115.0,821.0,1509.0,10,0,0,0,30,Medium
571201,Karnataka,Kodagu,12.4695354,75.7747033,220.0,1066.0,2397.0,9,1,0,0,50,Medium
571211,Karnataka,Kodagu,12.24136111,75.85933333,33.0,399.0,576.0,10,0,0,0,30,Medium
571212,Karnataka,Kodagu,12.227,75.68463889,52.0,260.0,498.0,9,1,1,0,45,Medium
571213,Karnataka,Kodagu,12.175812,75.9723607,42.0,401.0,746.0,6,0,0,0,30,Medium
571214,Karnataka,Kodagu,12.3045688,75.6354538,86.0,616.0,697.0,11,0,0,0,30,Medium
571215,Karnataka,Kodagu,12.2694533,75.9318486,33.0,175.0,258.0,11,1,1,0,30,Medium
571216,Karnataka,Kodagu,12.1061175,75.9866408,44.0,422.0,681.0,13,1,0,0,50,Medium
571217,Karnataka,Kodagu,12.0045602,76.0044751,12.0,89.0,212.0,6,0,0,0,30,Medium
571218,Karnataka,Kodagu,12.1698226,75.8294485,118.0,892.0,2196.0,9,1,0,0,50,Medium
571219,Karnataka,Kodagu,12.1602612,76.0728064,9.0,81.0,72.0,2,0,0,0,30,Medium
571231,Karnataka,Kodagu,12.7828646,75.9336848,29.0,191.0,450.0,11,0,1,0,30,Medium
571232,Karnataka,Kodagu,12.5054984,75.9354964,75.0,767.0,984.0,12,1,1,0,45,Medium
571234,Karnataka,Kodagu,12.4443333,75.9241024,133.0,1037.0,1560.0,11,1,1,0,50,Medium
571235,Karnataka,Kodagu,12.7087777,75.9012929,64.0,756.0,914.0,11,1,1,0,50,Medium
571236,Karnataka,Kodagu,12.6431847,75.7940494,103.0,1044.0,1181.0,6,1,1,0,50,Medium
571237,Karnataka,Kodagu,12.4888016,75.8265088,36.0,684.0,787.0,12,1,0,0,30,Medium
571247,Karnataka,Kodagu,12.3786896,75.5727354,43.0,262.0,596.0,10,1,0,0,30,Medium
571248,Karnataka,Kodagu,12.04702778,75.83630556,20.0,143.0,185.0,11,0,0,0,30,Medium
571249,Karnataka,Kodagu,12.0174115,75.8754578,29.0,147.0,411.0,10,1,0,0,50,Medium
571250,Karnataka,Kodagu,11.9737344,76.0141495,13.0,96.0,406.0,9,1,0,0,30,Medium
571251,Karnataka,Kodagu,12.5383287,75.8442906,29.0,539.0,630.0,11,0,0,0,30,Medium
571252,Karnataka,Kodagu,12.3524194,75.7604662,68.0,410.0,607.0,7,1,1,0,65,High
571253,Karnataka,Kodagu,12.3181332,75.938835,90.0,907.0,932.0,14,1,0,0,50,Medium
571254,Karnataka,Kodagu,12.2262563,76.0159049,17.0,185.0,290.0,6,1,0,0,30,Medium
571301,Karnataka,Mysore,12.11666667,76.67444444,109.0,1030.0,2407.0,10,1,1,0,50,Medium
571302,Karnataka,Mysore,12.16777778,76.6775,99.0,619.0,1495.0,9,0,1,0,30,Medium
571311,Karnataka,Mysore,12.193,76.66647222,125.0,514.0,2131.0,6,1,1,0,30,Medium
571312,Karnataka,Mysore,12.033,76.79875,121.0,648.0,1814.0,10,1,1,0,50,Medium
571313,Karnataka,Chamarajanagar,12.1613889,77.1105833,354.0,2463.0,5068.0,12,1,0,1,50,Medium
571314,Karnataka,Mysore,12.09680556,76.55677778,110.0,634.0,1732.0,8,1,1,0,50,Medium
571315,Karnataka,Mysore,12.3141667,76.6565556,127.0,434.0,1375.0,6,0,0,0,30,Medium
571316,Karnataka,Chamrajanagar,12.1613889,77.1105833,61.0,301.0,906.0,8,0,0,0,30,Medium
571342,Karnataka,Chamarajanagar,12.1613889,77.1105833,115.0,596.0,1319.0,8,0,0,0,30,Medium
571401,Karnataka,Mandya,12.52,76.87999999999998,195.0,3356.0,4747.0,7,1,0,2,50,Medium
571402,Karnataka,Mandya,12.535,76.9,155.0,1152.0,2787.0,11,1,0,0,30,Medium
571403,Karnataka,Mandya,12.526281,76.913753,168.0,2217.0,3397.0,10,1,0,1,50,Medium
571404,Karnataka,Mandya,12.547558,76.931053,93.0,597.0,1378.0,12,1,0,0,30,Medium
571405,Karnataka,Mandya,12.537981,76.791279,99.0,1034.0,1818.0,10,1,0,1,50,Medium
571415,Karnataka,Mandya,12.412632,76.816877,145.0,524.0,1676.0,9,1,0,0,50,Medium
571416,Karnataka,Mandya,12.707003,76.814572,129.0,811.0,1766.0,10,0,0,0,30,Medium
571417,Karnataka,Mandya,12.258586,77.122535,56.0,352.0,992.0,8,0,0,0,30,Medium
571418,Karnataka,Mandya,12.98,76.73,88.0,1216.0,1966.0,11,1,0,0,50,Medium
571419,Karnataka,Mandya,12.63636,76.994723,86.0,868.0,1448.0,11,1,0,0,50,Medium
571421,Karnataka,Mandya,12.426745,77.228689,131.0,813.0,2443.0,9,0,0,0,30,Medium
571422,Karnataka,Mandya,12.482166,77.035631,199.0,1808.0,3094.0,10,0,0,0,30,Medium
571423,Karnataka,Mandya,12.76,76.43,146.0,2120.0,3372.0,10,1,0,1,50,Medium
571424,Karnataka,Mandya,12.37,76.95,116.0,732.0,1696.0,12,1,0,0,50,Medium
571425,Karnataka,Mandya,12.7,76.95,116.0,521.0,1627.0,8,1,1,0,50,Medium
571426,Karnataka,Mandya,12.66,76.49,251.0,2557.0,4127.0,7,1,0,1,50,Medium
571427,Karnataka,Mandya,12.46,76.65,49.0,330.0,710.0,9,0,0,0,30,Medium
571428,Karnataka,Mandya,12.59,77.05,188.0,1387.0,2615.0,13,1,0,1,50,Medium
571429,Karnataka,Mandya,12.6,77.05,123.0,1248.0,1909.0,11,1,0,1,50,Medium
571430,Karnataka,Mandya,12.38,77.04999999999998,283.0,4001.0,6148.0,10,1,0,2,50,Medium
571431,Karnataka,Mandya,12.66,76.65,42.0,239.0,692.0,5,0,0,0,30,Medium
571432,Karnataka,Mandya,12.82,76.76,196.0,3123.0,4292.0,9,1,0,1,50,Medium
571433,Karnataka,Mandya,12.62,77.09,120.0,829.0,1905.0,7,1,0,0,30,Medium
571434,Karnataka,Mandya,12.5,76.67,212.0,1636.0,2991.0,11,1,1,0,50,Medium
571435,Karnataka,Mandya,12.46,76.78,36.0,279.0,790.0,9,1,0,0,30,Medium
571436,Karnataka,Mandya,12.81,76.58,78.0,689.0,1159.0,8,1,0,0,30,Medium
571438,Karnataka,Mandya,12.42,76.68,133.0,882.0,2494.0,11,1,0,0,50,Medium
571439,Karnataka,Chamrajanagar,12.08980556,77.30216667,253.0,978.0,2214.0,8,1,0,0,50,Medium
571440,Karnataka,Chamarajanagar,12.16138889,77.11058333,447.0,1989.0,5904.0,8,1,0,0,50,Medium
571441,Karnataka,Chamarajanagar,12.04702778,77.03075,169.0,1025.0,2830.0,10,1,1,0,50,Medium
571442,Karnataka,Chamrajanagar,12.12491667,77.07455556,180.0,875.0,2360.0,10,1,0,0,50,Medium
571443,Karnataka,Chamarajanagar,12.13319444,77.22969444,123.0,571.0,1467.0,10,0,0,0,30,Medium
571444,Karnataka,Chamrajanagar,12.00411111,77.39308333,448.0,2479.0,4005.0,9,1,0,1,50,Medium
571445,Karnataka,Mandya,12.82,76.87,38.0,320.0,740.0,8,0,0,0,30,Medium
571446,Karnataka,Mandya,12.64,76.92,110.0,620.0,1379.0,11,1,1,0,50,Medium
571448,Karnataka,Mandya,12.96,76.73,2.0,54.0,89.0,3,0,0,0,30,Medium
571450,Karnataka,Mandya,12.595595,76.939869,37.0,374.0,565.0,14,1,0,0,50,Medium
571455,Karnataka,Mandya,12.54,76.6,75.0,351.0,1078.0,13,1,0,0,50,Medium
571457,Karnataka,Chamarajanagar,11.87758333,77.26088889,74.0,370.0,594.0,14,1,0,0,50,Medium
571463,Karnataka,Mandya,12.27,77.02,73.0,413.0,926.0,7,0,0,0,30,Medium
571476,Karnataka,Mandya,12.7,77.07,3.0,36.0,19.0,2,0,0,0,30,Medium
571490,Karnataka,Chamarajanagar,12.031527,77.592029,133.0,301.0,590.0,12,1,0,0,30,Medium
571601,Karnataka,Mysore,12.12155556,76.48119444,61.0,436.0,791.0,6,1,1,0,30,Medium
571602,Karnataka,Mysore,12.44016667,76.38077778,248.0,1776.0,3774.0,11,1,1,0,50,Medium
571603,Karnataka,Mysore,12.53736111,76.32705556,53.0,233.0,361.0,8,1,0,0,50,Medium
571604,Karnataka,Mysore,12.3141667,76.6565556,174.0,1196.0,1608.0,9,0,0,0,30,Medium
571605,Karnataka,Mandya,12.62,76.39,133.0,909.0,1769.0,10,1,0,0,30,Medium
571606,Karnataka,Mandya,12.39,76.71,33.0,210.0,686.0,8,0,1,0,30,Medium
571607,Karnataka,Mandya,12.41,76.58,39.0,150.0,574.0,13,1,0,0,50,Medium
571610,Karnataka,Mysore,12.39619444,76.33641667,40.0,268.0,470.0,10,0,0,0,30,Medium
571617,Karnataka,Mysore,12.504,76.29241666999998,101.0,639.0,1079.0,10,1,0,0,30,Medium
571802,Karnataka,Mandya,12.88,76.63,84.0,649.0,1341.0,7,1,0,0,30,Medium
571807,Karnataka,Mandya,12.43,76.7,77.0,490.0,1294.0,13,1,0,0,30,Medium
571811,Karnataka,Mandya,13.02,76.74,14.0,113.0,233.0,8,0,0,0,30,Medium
571812,Karnataka,Mandya,12.56,76.53,76.0,695.0,1506.0,10,1,0,0,30,Medium
572101,Karnataka,Tumakuru,12.5824167,74.9339722,296.0,2597.0,5968.0,9,1,0,1,50,Medium
572102,Karnataka,Tumakuru,12.5823333,74.3845,213.0,2060.0,5202.0,7,1,0,1,80,Critical
572103,Karnataka,Tumakuru,12.9009444,74.0173056,82.0,595.0,1787.0,12,0,0,0,30,Medium
572104,Karnataka,Tumakuru,13.315199,77.1457793,209.0,2219.0,4383.0,9,1,1,1,50,Medium
572105,Karnataka,Tumakuru,13.3168611,77.1086389,105.0,410.0,1477.0,9,0,0,0,30,Medium
572106,Karnataka,Tumakuru,13.4046775,77.0875324,174.0,1341.0,3791.0,6,1,1,0,50,Medium
572107,Karnataka,Tumakuru,13.3415704,77.039199,131.0,972.0,2698.0,7,1,1,0,30,Medium
572111,Karnataka,Tumakuru,12.9215309,76.9326656,72.0,662.0,1073.0,9,0,0,0,30,Medium
572112,Karnataka,Tumakuru,13.5232472,77.1008168,126.0,875.0,2083.0,10,1,0,0,50,Medium
572113,Karnataka,Tumakuru,13.932556,76.9809328,91.0,578.0,2144.0,11,1,1,0,50,Medium
572114,Karnataka,Tumakuru,13.3488554,76.6277148,46.0,279.0,715.0,9,0,0,0,30,Medium
572115,Karnataka,Tumakuru,13.7210437,77.2351437,30.0,178.0,775.0,9,0,0,0,30,Medium
572116,Karnataka,Tumakuru,14.0537704,77.1696959,148.0,930.0,1770.0,11,1,0,0,30,Medium
